"acousticness","danceability","duration_ms","energy","genre","instrumentalness","key","liveness","loudness","mode","song_name","speechiness","tempo","time_signature","valence"
0.0385,0.533,207587,0.638,"Underground Rap",0.000932,10,0.0758,-9.411,1,"Life is Beautiful",0.0636,135.056,4,0.324
0.137,0.597,171442,0.477,"Underground Rap",0,1,0.113,-9.638,0,"Beautiful Pain (Losin My Mind)",0.642,160.764,4,0.512
0.174,0.652,204851,0.566,"Underground Rap",0,6,0.109,-6.73,0,"So Stressed (feat. Yung LB)",0.0862,133.941,4,0.374
0.0629,0.555,227112,0.736,"Underground Rap",0,6,0.241,-5.123,0,"Bklu Flaggin",0.0372,137.987,4,0.179
0.0559,0.77,224000,0.849,"Underground Rap",0.000138,7,0.0855,-4.919,1,"Bruce Wayne",0.0972,175.987,4,0.523
0.0246,0.895,147059,0.767,"Underground Rap",0.0169,4,0.144,-6.23,1,"Nine Shots (Hitler Diss)",0.273,152.995,4,0.449
0.00483,0.874,165068,0.686,"Underground Rap",0.385,5,0.707,-6.02,1,"Pictures",0.036,127.914,4,0.348
0.000367,0.697,234773,0.752,"Underground Rap",0,1,0.32,-4.552,1,"PMW (All I Really Need) (feat. ScHoolboy Q)",0.0526,130.022,4,0.269
0.0154,0.849,127800,0.678,"Underground Rap",0,11,0.111,-6.679,1,"Shawshank [Feat. Tate Kobang]",0.229,128.97,4,0.224
0.191,0.862,268800,0.681,"Underground Rap",0,6,0.108,-4.955,0,"Too Faded Remix",0.0737,200.02,4,0.437
0.00463,0.883,127592,0.498,"Underground Rap",0,9,0.0827,-7.44,0,"Murder (feat. wifisfuneral)",0.49,145.141,4,0.78
0.241,0.832,97672,0.758,"Underground Rap",0,11,0.171,-3.254,0,"One Last Look At The Damage",0.195,149.975,4,0.592
0.501,0.839,209269,0.81,"Underground Rap",0,5,0.117,-5.274,0,"Drowning (feat. Kodak Black)",0.0568,129.014,4,0.814
0.0548,0.754,132414,0.84,"Underground Rap",1.36e-05,9,0.15,-5.111,1,"Undecided",0.313,144.991,4,0.0397
0.0361,0.676,144067,0.578,"Underground Rap",0.00125,3,0.0775,-8.379,0,"Torture Chambers",0.0809,149.982,4,0.116
0.137,0.93,172173,0.439,"Underground Rap",0.000802,1,0.109,-12.542,1,"ON A ROLL",0.257,123.16,4,0.118
0.519,0.534,251136,0.497,"Underground Rap",0,7,0.111,-11.786,0,"Stay Focused",0.395,129.761,4,0.171
0.12,0.823,168000,0.815,"Underground Rap",0,0,0.216,-3.375,1,"Real Street Migo",0.138,159.984,4,0.949
0.0178,0.646,251077,0.586,"Underground Rap",0,7,0.105,-7.64,1,"Calligraphy",0.255,168.163,4,0.545
0.488,0.837,138464,0.545,"Underground Rap",0.000267,1,0.0829,-9.514,0,"Really Rich",0.387,118.028,4,0.63
0.164,0.807,160731,0.564,"Underground Rap",0,6,0.0804,-7.938,0,"BERETTA (feat. Wifisfuneral)",0.319,192.008,4,0.225
0.443,0.867,219733,0.663,"Underground Rap",0,10,0.117,-5.838,0,"Stranger Things",0.178,121.978,4,0.481
0.126,0.732,170057,0.462,"Underground Rap",0,5,0.12,-10.191,0,"33",0.406,180.067,4,0.117
0.0423,0.828,200627,0.581,"Underground Rap",0.000903,0,0.109,-2.659,1,"Broken",0.0429,133.999,4,0.145
0.0948,0.729,243976,0.603,"Underground Rap",0,6,0.113,-6.736,0,"Sanguine Paradise",0.0666,134.972,4,0.207
0.393,0.807,214974,0.493,"Underground Rap",0,10,0.138,-7.087,0,"Fabrics",0.139,151.178,4,0.262
0.00301,0.801,280666,0.596,"Underground Rap",0,1,0.162,-4.72,1,"Patek",0.0534,120.028,4,0.134
0.246,0.741,140064,0.428,"Underground Rap",1.24e-05,11,0.13,-9.253,1,"911",0.0496,130.044,4,0.0464
0.00948,0.769,100291,0.829,"Underground Rap",6.65e-05,0,0.301,-5.228,1,"Perfect",0.0661,159.943,4,0.648
0.0302,0.949,284200,0.661,"Underground Rap",0,5,0.0454,-4.244,0,"The Real Slim Shady",0.0572,104.504,4,0.76
0.182,0.899,164624,0.716,"Underground Rap",0,11,0.191,-6.592,0,"[whispers indistinctly]",0.343,140.038,4,0.657
0.0386,0.869,197402,0.776,"Underground Rap",0,6,0.0642,-5.549,1,"When I Get It (feat. Young Thug)",0.307,163.058,4,0.641
0.115,0.755,221400,0.459,"Underground Rap",0,5,0.0851,-12.84,0,"They Want EFX",0.358,196.908,4,0.597
0.0202,0.776,163265,0.694,"Underground Rap",0,1,0.15,-6.327,0,"Super Saiyan",0.196,197.988,4,0.197
0.00166,0.878,104727,0.821,"Underground Rap",0.000166,1,0.0612,-6.766,1,"Son Of Serpentine",0.2,164.995,4,0.818
0.794,0.435,154357,0.318,"Underground Rap",0.00148,6,0.126,-11.972,1,"Aphrodite {The Aquatic Ape Theory}",0.0894,139.268,4,0.0815
0.344,0.701,310560,0.467,"Underground Rap",0,9,0.0516,-13.573,1,"I Wanna Smoke",0.0502,138.272,4,0.187
0.0135,0.9,218182,0.521,"Underground Rap",0,4,0.0951,-7.286,0,"Throat Baby (Go Baby)",0.147,132.007,4,0.213
0.0303,0.856,145427,0.526,"Underground Rap",0,1,0.103,-6.51,1,"Homicide (feat. BandGang Lonnie Bands & OhGeesy)",0.374,199.916,4,0.112
0.00534,0.598,180480,0.723,"Underground Rap",0,1,0.41,-7.179,0,"P.A.T. FEAT. PLAYTHATBOIZAY",0.181,160.062,4,0.379
0.179,0.553,192853,0.787,"Underground Rap",0,8,0.292,-5.955,1,"Ease My Mind",0.393,106.654,5,0.537
0.0128,0.863,125251,0.596,"Underground Rap",1.34e-06,2,0.0677,-6.315,1,"Proud Of U",0.305,204.056,4,0.394
0.342,0.708,240527,0.691,"Underground Rap",0,2,0.222,-5.179,1,"Robbery",0.0442,159.98,4,0.535
0.516,0.813,323760,0.757,"Underground Rap",0,1,0.363,-5.358,1,"Da Graveyard",0.356,185.992,4,0.646
0.0587,0.839,173521,0.451,"Underground Rap",0,1,0.0743,-11.618,1,"Charades",0.392,147.978,4,0.749
0.00716,0.767,165982,0.828,"Underground Rap",0,1,0.0791,-5.437,1,"BloodyBoysWhoCriedWolf (feat. Chxpo)",0.339,170.046,4,0.515
0.318,0.81,204044,0.673,"Underground Rap",0,0,0.313,-7.142,1,"I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone)",0.297,123.964,4,0.448
0.281,0.904,115200,0.85,"Underground Rap",0.00226,11,0.111,-5.112,1,"Who Am I to Blame?",0.192,149.941,4,0.661
0.0963,0.751,173035,0.684,"Underground Rap",0,2,0.135,-6.975,0,"Reign In Blood",0.0747,199.974,4,0.217
0.0995,0.893,253580,0.651,"Underground Rap",0,0,0.371,-8.647,0,"Killshot",0.367,105.835,4,0.6
0.187,0.594,153018,0.45,"Underground Rap",0,1,0.256,-13.95,1,"2d",0.313,204.506,4,0.75
0.523,0.803,135236,0.647,"Underground Rap",0.0196,2,0.101,-7.549,1,"Mario Cart",0.295,119.048,4,0.217
0.246,0.763,221597,0.48,"Underground Rap",0,4,0.362,-14.593,0,"Midnight $pecial",0.356,204.094,4,0.742
0.00956,0.449,207442,0.645,"Underground Rap",0.00846,4,0.107,-4.784,0,"Swan",0.0366,109.846,4,0.0589
0.403,0.37,236301,0.856,"Underground Rap",0.00967,7,0.18,-5.489,1,"Blackmage",0.401,158.764,5,0.0755
0.301,0.529,204400,0.788,"Underground Rap",0,4,0.417,-7.205,0,"Planet Shrooms",0.39,111.772,3,0.408
0.0406,0.523,127687,0.867,"Underground Rap",3.81e-06,9,0.384,-3.397,1,"VOICESINMYHEAD",0.225,114.422,4,0.495
0.262,0.598,147888,0.873,"Underground Rap",0,1,0.208,-1.843,1,"Why",0.242,148.393,4,0.611
0.0346,0.847,202000,0.561,"Underground Rap",0,8,0.208,-9.072,1,"Facetime",0.0876,139.988,4,0.211
0.0321,0.599,151915,0.857,"Underground Rap",0,7,0.4,-5.7,1,"KEKE",0.299,187.985,4,0.469
0.0576,0.497,268187,0.489,"Underground Rap",9.91e-05,11,0.122,-7.724,0,"Tunnel Vision",0.294,171.853,4,0.231
0.396,0.56,240253,0.531,"Underground Rap",0,8,0.103,-6.14,0,"Avoid",0.0484,159.578,4,0.289
0.00376,0.519,192496,0.812,"Underground Rap",4.9e-06,5,0.166,-5.253,0,"DeathPunch",0.0955,139.923,4,0.125
0.189,0.695,256026,0.609,"Underground Rap",0,0,0.0998,-3.638,0,"Stack That Dough",0.0912,126.091,4,0.369
0.166,0.886,150107,0.727,"Underground Rap",0.00211,2,0.127,-6.445,1,"Run Yo Mouth",0.257,124.088,4,0.301
0.0191,0.937,127073,0.578,"Underground Rap",0,1,0.0387,-10.464,1,"DIRTY VLONE JACKET",0.392,130.049,4,0.559
0.0326,0.727,162325,0.547,"Underground Rap",0,5,0.291,-7.378,1,"ReRock",0.443,173.976,4,0.291
0.0529,0.939,126236,0.456,"Underground Rap",7.91e-06,8,0.127,-8.765,1,"To Me",0.169,130.02,4,0.241
0.653,0.791,192919,0.498,"Underground Rap",0.00927,8,0.102,-11.473,0,"LUV",0.0979,110.486,4,0.176
0.00319,0.81,78757,0.712,"Underground Rap",0,1,0.0522,-8.187,1,"Rampage",0.214,180.102,4,0.664
0.027,0.845,173693,0.743,"Underground Rap",2.18e-06,10,0.91,-4.321,0,"Haunted",0.191,154.917,4,0.482
0.0588,0.706,248133,0.89,"Underground Rap",0.00286,1,0.306,-4.444,0,"Good Feeling",0.0688,128.011,4,0.684
0.0358,0.639,193341,0.549,"Underground Rap",0,10,0.124,-8.145,0,"Anti-Grav",0.267,158.932,4,0.235
0.42,0.589,253545,0.85,"Underground Rap",0,0,0.623,-5.03,1,"Future Teacherz",0.215,176.554,4,0.784
0.0168,0.903,226087,0.703,"Underground Rap",0,0,0.126,-5.654,1,"BITTER (Feat. ZOTiYAC)",0.322,137.977,4,0.811
0.0312,0.663,206250,0.636,"Underground Rap",0,10,0.515,-6.072,0,"Serve A Boat",0.226,159.999,4,0.433
0.0809,0.749,215202,0.639,"Underground Rap",0.609,1,0.362,-9.841,1,"Southern Hostility",0.194,153.003,4,0.649
0.156,0.696,88889,0.859,"Underground Rap",0,1,0.0249,-3.822,1,"CARDIBDRUGGEDME!",0.23,134.932,4,0.767
0.0485,0.611,207133,0.539,"Underground Rap",0,7,0.127,-10.617,1,"Just How It Is",0.411,165.532,4,0.627
0.0974,0.922,155136,0.434,"Underground Rap",0,1,0.0412,-13.056,1,"Diamond Choker",0.387,129.995,4,0.684
0.27,0.789,153680,0.745,"Underground Rap",0.000584,11,0.17,-9.256,1,"Let Me Know (feat. Ohgeesy)",0.046,182,4,0.475
0.21,0.823,191437,0.783,"Underground Rap",0,0,0.113,-6.274,1,"KOD",0.154,141.882,4,0.199
0.155,0.823,147644,0.357,"Underground Rap",0,10,0.0812,-11.407,0,"Nasty",0.195,202.118,4,0.123
0.502,0.906,130429,0.576,"Underground Rap",2.01e-06,8,0.122,-6.106,1,"Cashing out (Intro)",0.0878,110.052,4,0.483
0.468,0.798,184110,0.641,"Underground Rap",0,1,0.171,-5.581,1,"Head Tap",0.372,146.078,4,0.421
0.0758,0.659,177454,0.944,"Underground Rap",2.94e-05,11,0.374,-4.552,0,"Order 666",0.21,126.034,4,0.147
0.0371,0.455,107856,0.701,"Underground Rap",0,5,0.426,-6.607,1,"pissed",0.341,176.841,4,0.351
0.0565,0.662,131000,0.565,"Underground Rap",3.72e-05,1,0.264,-7.852,1,"Gotta Blast (feat. Diego Money & Bandman Fari)",0.406,163.084,4,0.335
0.089,0.769,102857,0.523,"Underground Rap",0,7,0.16,-9.762,1,"FIND HIM!",0.273,139.785,4,0.449
0.0487,0.817,262800,0.688,"Underground Rap",0.00848,11,0.335,-5.408,0,"Tour Stories",0.243,185.976,4,0.615
0.00518,0.709,178872,0.585,"Underground Rap",0,0,0.124,-5.886,0,"Off My Chest (feat. Lil Pump)",0.0903,130.02,4,0.356
0.0377,0.861,188011,0.329,"Underground Rap",0,1,0.235,-9.838,1,"Composure",0.529,142.935,4,0.541
0.00132,0.905,155297,0.453,"Underground Rap",0.0873,1,0.112,-11.888,1,"UNDA ARMOR",0.16,147.038,4,0.243
0.00566,0.84,137900,0.802,"Underground Rap",0.00346,11,0.329,-3.664,0,"All That Glitters Is Not Gold, but It's Still Damn Beautiful",0.0449,147.942,4,0.575
0.543,0.64,212495,0.548,"Underground Rap",3.1e-06,7,0.303,-6.965,1,"Biking (Solo)",0.147,148.077,4,0.181
0.00172,0.571,282027,0.861,"Underground Rap",0,7,0.317,-2.696,1,"Go To Sleep",0.383,179.815,4,0.372
0.139,0.816,148140,0.577,"Underground Rap",0,1,0.0827,-5.998,1,"Pumpkins Scream In the Dead of Night (feat. shinigami)",0.41,171.028,4,0.459
0.0542,0.779,153429,0.455,"Underground Rap",0,1,0.177,-15.025,1,"Uber Everywhere",0.28,140.181,4,0.197
0.00651,0.854,125149,0.844,"Underground Rap",5.08e-06,2,0.186,-5.908,1,"So What? - Episode 01",0.0519,146.041,4,0.832
0.27,0.669,110233,0.907,"Underground Rap",5.24e-05,6,0.173,-3.053,1,"Children Of The Void",0.193,171.866,4,0.374
0.0848,0.774,228613,0.789,"Underground Rap",0,10,0.111,-6.592,0,"These Days",0.202,148.006,4,0.486
0.0739,0.771,105971,0.872,"Underground Rap",2.82e-05,8,0.137,-4.996,1,"I Wanna Bitch Like Dillion Harper",0.321,144.956,4,0.51
0.00398,0.694,201875,0.651,"Underground Rap",7.69e-06,8,0.369,-10.374,1,"Lava (feat. Zombie Juice)",0.138,112.496,4,0.152
0.00693,0.487,175467,0.745,"Underground Rap",0.0126,7,0.194,-6.418,1,"The Science Behind Why We're Doomed from the Start",0.137,140.119,4,0.0748
0.137,0.774,140156,0.668,"Underground Rap",0,1,0.424,-6.79,1,"Fearless",0.316,140.099,4,0.507
0.0558,0.833,242973,0.673,"Underground Rap",0,7,0.112,-7.119,0,"Hold Up Hold Up Hold Up",0.134,139.972,4,0.63
0.0185,0.929,155168,0.667,"Underground Rap",0,8,0.1,-6.789,0,"Said Sum",0.353,126.998,4,0.274
0.358,0.563,137561,0.679,"Underground Rap",0,3,0.233,-6.994,0,"Canadian Goose",0.436,196.956,4,0.729
0.129,0.829,144118,0.607,"Underground Rap",0.00178,1,0.223,-5.23,1,"Slide (feat. P-Lo & Mozzy)",0.063,199.99,4,0.419
0.00479,0.651,116960,0.646,"Underground Rap",0,1,0.239,-6.008,1,"THRESH",0.0489,168.151,4,0.0572
0.283,0.726,212400,0.47,"Underground Rap",0,4,0.124,-9.407,0,"No Man's Land",0.102,199.986,4,0.377
0.00776,0.614,234093,0.543,"Underground Rap",3.28e-05,5,0.383,-7.178,1,"The Message",0.374,178.422,4,0.485
0.52,0.566,282133,0.738,"Underground Rap",0,1,0.144,-8.982,0,"I'm Gone",0.145,159.834,4,0.513
0.003,0.784,133053,0.606,"Underground Rap",0,2,0.101,-7.726,1,"Distance (feat. Issa Gold & Erick The Architect)",0.125,118.965,4,0.267
0.373,0.797,111304,0.835,"Underground Rap",4.48e-06,10,0.0792,-4.857,0,"94.6 Kys Fm",0.0794,207.18,4,0.874
0.0987,0.886,142222,0.316,"Underground Rap",0.0166,1,0.108,-8.683,1,"BAD KID",0.0677,135.006,4,0.0389
0.321,0.945,146495,0.642,"Underground Rap",0,10,0.338,-5.974,0,"Covid 19",0.2,119.995,4,0.483
0.86,0.464,162373,0.602,"Underground Rap",0,7,0.162,-8.185,1,"Mozambique Drill",0.125,166.748,4,0.664
0.00153,0.636,120453,0.616,"Underground Rap",0.293,2,0.175,-9.591,1,"JUDGEMENT NIGHT",0.0323,120.093,4,0.0391
0.00879,0.804,116936,0.628,"Underground Rap",0.123,10,0.079,-4.563,1,"Sunshine",0.0454,148.003,4,0.188
0.244,0.815,296360,0.31,"Underground Rap",0.00134,6,0.158,-14.365,0,"Mo Murder",0.311,134.227,4,0.598
0.00537,0.762,107965,0.442,"Underground Rap",0.762,1,0.109,-11.886,1,"Ain't No",0.112,146.004,4,0.357
0.264,0.59,188472,0.772,"Underground Rap",0,1,0.34,-3.599,1,"Entanglements",0.172,155.852,4,0.748
0.132,0.702,157500,0.476,"Underground Rap",1.75e-06,0,0.0996,-10.018,1,"Get It Got It",0.341,179.514,4,0.736
0.0612,0.428,210000,0.616,"Underground Rap",0,9,0.344,-6.777,0,"A Danger Boy Never Dies",0.0324,119.607,4,0.115
0.218,0.857,263127,0.676,"Underground Rap",0,1,0.0592,-5.359,1,"On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky)",0.192,103.998,4,0.339
0.138,0.747,255218,0.785,"Underground Rap",0,7,0.168,-4.861,0,"Do the Right Thing",0.23,127.986,4,0.511
0.00502,0.577,218702,0.608,"Underground Rap",0.253,7,0.104,-9.836,0,"Demon Lover",0.0586,202.027,4,0.0579
0.0997,0.827,232381,0.707,"Underground Rap",0,8,0.0808,-8.712,0,"99 Problems & Messages",0.197,126.007,4,0.587
0.16,0.62,133875,0.578,"Underground Rap",0,1,0.221,-7.968,1,"MEGAN",0.338,164.866,4,0.402
0.245,0.795,121000,0.386,"Underground Rap",0,10,0.0973,-10.638,1,"Shorty",0.18,131.971,4,0.619
0.0892,0.961,205703,0.602,"Underground Rap",0,11,0.0922,-9.189,0,"Hoes Ain't Shit",0.227,126.046,4,0.278
0.000318,0.742,162142,0.606,"Underground Rap",0,5,0.342,-7.187,0,"Bodi & Friends",0.0845,119.979,4,0.152
0.0572,0.846,153671,0.4,"Underground Rap",1.23e-06,2,0.113,-14.007,1,"Track 4",0.285,139.975,4,0.327
0.0143,0.613,224813,0.614,"Underground Rap",0,1,0.094,-7.235,1,"Me and You",0.0439,187.968,4,0.198
0.00236,0.942,157520,0.531,"Underground Rap",0.000106,1,0.0812,-7.51,1,"Millions",0.215,198.054,4,0.74
0.162,0.781,90720,0.776,"Underground Rap",0.000697,9,0.0928,-4.92,1,"WOAH",0.0535,163.972,4,0.339
0.00968,0.904,134667,0.644,"Underground Rap",0,8,0.132,-8,1,"Bussin (feat. Lil Pump)",0.265,106.989,4,0.6
0.14,0.857,142667,0.73,"Underground Rap",8.37e-06,0,0.106,-6.528,0,"C. V FREESTYLE.",0.124,134.93,4,0.463
0.465,0.464,235627,0.754,"Underground Rap",1.57e-05,9,0.37,-6.653,0,"Soundtrack 2 My Life",0.128,173.002,4,0.444
0.0754,0.64,176333,0.386,"Underground Rap",0.0168,0,0.129,-12.613,1,"SameOldStory",0.039,119.978,4,0.0375
0.00729,0.572,92131,0.944,"Underground Rap",0,9,0.691,-4.612,1,"Fucked Up",0.196,133.027,4,0.576
0.0359,0.791,75862,0.854,"Underground Rap",0,8,0.314,-6.121,1,"Fist Fight",0.324,140.033,4,0.316
0.635,0.678,169080,0.582,"Underground Rap",0,10,0.0963,-7.687,0,"Slide One",0.0346,142.013,4,0.704
0.0254,0.447,213120,0.643,"Underground Rap",5.41e-05,11,0.119,-6.842,0,"The Melody",0.263,171.43,4,0.477
0.0146,0.809,170841,0.78,"Underground Rap",0,11,0.0722,-5.126,1,"Ultimate $uicide",0.0983,128,4,0.357
0.00117,0.72,180923,0.731,"Underground Rap",0,1,0.246,-6.206,0,"Killing (feat. Terror Reid)",0.0617,130.027,4,0.246
0.00615,0.648,189231,0.804,"Underground Rap",0,1,0.239,-5.046,1,"king of the pumpkin patch",0.174,170.076,4,0.533
0.0484,0.958,142107,0.536,"Underground Rap",0.000776,8,0.478,-7.316,1,"B.M.W.",0.273,130.009,4,0.169
0.00296,0.779,111192,0.544,"Underground Rap",0,6,0.3,-9.87,1,"LEAD THE RACE (UNDEFEATED)",0.206,129.936,4,0.578
0.0801,0.84,155247,0.398,"Underground Rap",0,10,0.117,-10.588,0,"Believe",0.0906,117.927,4,0.432
0.0301,0.561,140813,0.878,"Underground Rap",1.73e-05,4,0.188,-5.734,1,"PEELING SCABS",0.0407,140.034,4,0.268
0.171,0.622,181603,0.594,"Underground Rap",0,1,0.109,-10.09,1,"Down By Da Boot",0.462,125.293,5,0.497
0.025,0.787,146720,0.485,"Underground Rap",0.00187,11,0.101,-11.654,1,"Watch Out (Intro)",0.256,130.933,4,0.0563
0.138,0.701,114053,0.96,"Underground Rap",0,10,0.0551,-4.713,0,"66SLAVS",0.295,169.918,4,0.679
0.00524,0.762,218202,0.482,"Underground Rap",0,5,0.15,-11.13,0,"Watch Yoo Back",0.119,129.041,4,0.435
0.00701,0.705,132329,0.689,"Underground Rap",0,8,0.0881,-6.027,1,"Dome Cum",0.219,204.07,4,0.294
0.00452,0.545,169409,0.634,"Underground Rap",0,1,0.2,-5.875,1,"666",0.217,130.59,4,0.129
0.0586,0.848,175346,0.809,"Underground Rap",0,7,0.128,-3.958,0,"Convertible Burt - From Road To Fast 9 Mixtape",0.21,133.037,4,0.756
0.0215,0.852,102400,0.321,"Underground Rap",0,8,0.0288,-10.819,1,"Scam Jesus",0.495,149.945,4,0.967
0.0878,0.96,137760,0.648,"Underground Rap",0,10,0.212,-8.083,0,"Mojo",0.276,114.991,4,0.772
0.0363,0.855,107568,0.401,"Underground Rap",0.00823,0,0.0927,-12.233,1,"PayItForward",0.091,124.959,4,0.101
0.164,0.807,160731,0.564,"Underground Rap",0,6,0.0804,-7.938,0,"BERETTA (feat. Wifisfuneral)",0.319,192.008,4,0.225
0.0185,0.951,192907,0.401,"Underground Rap",0,0,0.149,-8.92,0,"7 Am Freestyle",0.411,129.976,4,0.539
0.000404,0.85,145253,0.58,"Underground Rap",0.0821,1,0.0714,-4.502,1,"Steppin'",0.104,160.055,4,0.12
0.236,0.738,150230,0.527,"Underground Rap",0,5,0.402,-10.47,0,"RICKY BOBBY",0.198,163.051,4,0.474
0.23,0.719,140905,0.793,"Underground Rap",6.02e-06,11,0.0691,-5.461,0,"Free D1",0.102,190.008,4,0.441
0.0654,0.732,114504,0.35,"Underground Rap",0.46,2,0.0934,-12.875,1,"48843",0.21,151.054,4,0.0689
0.281,0.747,191033,0.553,"Underground Rap",0,1,0.117,-7.294,1,"SideLine Watching (Hold Up)",0.117,141.888,4,0.262
0.356,0.608,224427,0.821,"Underground Rap",0.00029,6,0.0464,-3.939,0,"21 Questions",0.337,169.06,4,0.896
0.127,0.623,216921,0.891,"Underground Rap",0.000414,7,0.096,-4.167,1,"$Weatin'",0.438,140.042,4,0.108
0.359,0.72,271231,0.86,"Underground Rap",2.48e-06,2,0.0858,-6.206,1,"Villain",0.256,173.521,4,0.643
0.302,0.822,103236,0.738,"Underground Rap",7.69e-05,10,0.102,-4.75,0,"Spring",0.0391,150.004,4,0.323
0.0213,0.936,166910,0.474,"Underground Rap",0,1,0.111,-9.694,1,"John Dee",0.393,129.999,4,0.168
0.0155,0.728,230496,0.579,"Underground Rap",2.75e-05,1,0.309,-9.523,1,"Spaceship",0.296,150.842,4,0.189
0.202,0.796,173760,0.467,"Underground Rap",3.32e-05,11,0.206,-6.293,1,"Momma I Hit A Lick (feat. Kendrick Lamar)",0.34,179.974,3,0.4
0.0525,0.715,207333,0.655,"Underground Rap",0,0,0.115,-6.425,1,"Young, Wild & Free (feat. Bruno Mars)",0.137,190.156,4,0.531
0.0703,0.716,386907,0.531,"Underground Rap",0,7,0.224,-7.355,1,"Money Trees",0.122,143.988,4,0.344
0.328,0.967,176039,0.325,"Underground Rap",4.82e-05,10,0.0903,-8.265,0,"Becky",0.373,120.106,4,0.151
0.215,0.857,112800,0.446,"Underground Rap",0,1,0.0964,-12.778,1,"Jesus Is The One (I Got Depression)",0.902,200.244,4,0.327
0.0391,0.77,148255,0.641,"Underground Rap",0,1,0.38,-5.059,1,"Dead Inside",0.231,165.968,4,0.303
0.0185,0.687,130331,0.653,"Underground Rap",0.534,8,0.326,-8.107,1,"Red Dot",0.0696,151.069,4,0.529
0.293,0.801,215973,0.74,"Underground Rap",0,8,0.369,-7.162,0,"Worst Comes To Worst - Edited",0.355,184.084,4,0.828
0.236,0.917,84912,0.422,"Underground Rap",0,1,0.215,-9.525,1,"Get Out",0.389,139.913,3,0.768
0.189,0.883,174100,0.525,"Underground Rap",0,2,0.0971,-8.054,0,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",0.0633,199.956,4,0.312
0.131,0.778,209143,0.634,"Underground Rap",0,7,0.109,-5.621,1,"Flooded Pints",0.203,139.971,4,0.335
0.185,0.726,114581,0.735,"Underground Rap",3.29e-06,10,0.368,-7.507,1,"BULLETPROOF SHOWER CAP",0.189,155.022,4,0.539
0.00149,0.876,120059,0.653,"Underground Rap",0,1,0.0944,-5.329,1,"King Cobra (Drippin')",0.0778,127.927,3,0.128
0.339,0.806,234397,0.52,"Underground Rap",0,0,0.159,-11.235,1,"Okay",0.245,139.962,4,0.751
0.0994,0.867,127948,0.677,"Underground Rap",0,7,0.32,-6.324,1,"Killa",0.234,139.054,4,0.12
0.0601,0.819,121508,0.538,"Underground Rap",1e-04,8,0.109,-7.806,0,"Captain Levi",0.0475,130.008,4,0.218
0.13,0.792,168490,0.512,"Underground Rap",8.82e-05,2,0.14,-6.875,1,"...And To Those I Love, Thanks For Sticking Around",0.0408,113.978,4,0.11
0.00378,0.896,118151,0.627,"Underground Rap",0,1,0.321,-6.281,1,"Overload",0.061,130.057,4,0.186
0.00771,0.728,61935,0.863,"Underground Rap",6.59e-06,1,0.384,-3.416,1,"DEGENERATE FUCK",0.345,206.564,5,0.468
0.0494,0.757,150094,0.821,"Underground Rap",0.00453,6,0.428,-6.177,1,"LIVING LEGEND",0.167,139.869,4,0.658
0.148,0.67,187320,0.861,"Underground Rap",0.00603,1,0.307,-7.172,1,"Throw It All Away",0.312,164.122,4,0.457
0.00417,0.713,149230,0.839,"Underground Rap",0.706,4,0.106,-6.377,0,"As Above so Look out Below",0.349,150.004,4,0.0369
0.0358,0.704,141542,0.777,"Underground Rap",0,2,0.151,-5.729,1,"All Night (feat. Knox Fortune)",0.195,111.921,4,0.392
0.114,0.653,150819,0.91,"Underground Rap",0,6,0.111,-3.797,1,"ONCE UPON A TIME (FREESTYLE)",0.319,182.204,4,0.818
0.435,0.893,152230,0.61,"Underground Rap",0.00133,11,0.111,-6.532,0,"Weightoven",0.181,119.998,4,0.272
0.459,0.775,88452,0.979,"Underground Rap",0.00453,7,0.372,1.789,1,"FUCK YOU I AM VERY ANGRY AND SERIOUS",0.385,125.892,3,0.566
0.0293,0.771,152463,0.481,"Underground Rap",1.6e-06,9,0.0552,-6.4,1,"Slutwalk",0.284,145.064,4,0.193
0.0224,0.811,237270,0.383,"Underground Rap",0,1,0.0922,-14.809,1,"OBN Flow",0.299,155.978,4,0.214
0.347,0.759,143776,0.353,"Underground Rap",0.000127,0,0.073,-13.749,0,"Mad as Fuck",0.112,152.034,1,0.17
0.0429,0.809,220960,0.597,"Underground Rap",4.5e-05,10,0.117,-7.428,0,"It Ain't Easy, It Ain't Easy (feat. Nyck Caution, Kirk Knight, CJ Fly & AKTHESAVIOR)",0.202,142.011,4,0.327
0.235,0.68,230408,0.732,"Underground Rap",0.000174,10,0.0705,-7.108,0,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",0.27,150.844,4,0.864
0.000238,0.691,187317,0.733,"Underground Rap",3.81e-06,8,0.12,-5.731,0,"FREE WILL",0.0963,164.017,4,0.329
0.0565,0.829,99004,0.634,"Underground Rap",0.784,0,0.844,-11.808,1,"Fuck You Heard",0.153,107.999,4,0.49
0.378,0.763,192148,0.822,"Underground Rap",0,1,0.0937,-4.207,1,"No L's",0.247,134.925,4,0.351
0.022,0.768,122791,0.653,"Underground Rap",0,2,0.105,-6.268,1,"Ride With Me",0.0617,171.89,4,0.45
0.00213,0.924,185391,0.55,"Underground Rap",4.34e-05,2,0.101,-6.402,1,"Thunder Man",0.252,139.992,4,0.298
